,DATE_UTC,TIME_UTC,station,bottle_id,latitude,longitude,depth_nominal,temperature,salinity,DIC,dic_flag,TA,alkalinity_flag,pH_spectro_total_lab,pH_spectro_temperature,pH_spectro_flag,nitrate,nitrite,ammonia,phosphate,silicate,doc,datetime,distance_to_shore,datenum,dayofyear,month,year
95,2018-12-12 14:05:00,2018-12-12 14:05:00,NOORDWK10,2018005667,52.3022,4.3025,3.5,8.86,31.94,2279.2,2,2443.7,2,7.782,25.0,2,10.29,0.32,4.32,0.52,7.64,91.9,2018-12-12 14:05:00,11.295637585546983,17877.586805555555,346,12,2018
96,2018-01-22 14:54:00,2018-01-22 14:54:00,NOORDWK20,2018005668,52.3417,4.175,3.5,6.05,31.47,2202.9,2,2350.3,2,7.776,23.6,2,33.35,0.51,2.31,0.65,18.34,115.4,2018-01-22 14:54:00,20.581552875278028,17553.620833333334,22,1,2018
97,2018-02-14 12:07:00,2018-02-14 12:07:00,NOORDWK20,2018005669,52.3417,4.175,3.5,5.59,31.54,2228.6,2,2365.2,2,7.784,23.475,2,29.49,0.87,1.3,0.56,14.71,105.0,2018-02-14 12:07:00,20.581552875278028,17576.504861111112,45,2,2018
98,2018-03-14 10:38:00,2018-03-14 10:38:00,NOORDWK20,2018005670,52.3417,4.175,3.5,4.34,30.29,2245.3,2,2438.6,2,7.919,22.7,2,32.3,0.48,1.67,0.1,10.5,101.0,2018-03-14 10:38:00,20.581552875278028,17604.443055555555,73,3,2018
99,2018-04-16 16:59:00,2018-04-16 16:59:00,NOORDWK20,2018005671,52.3417,4.175,3.5,7.35,31.79,2159.1,2,2420.0,2,8.022,23.0,2,20.44,0.35,0.15,0.07,2.85,102.7,2018-04-16 16:59:00,20.581552875278028,17637.70763888889,106,4,2018
100,2018-05-14 14:16:00,2018-05-14 14:16:00,NOORDWK20,2018005672,52.3417,4.175,3.5,11.42,31.58,2101.8,2,2415.1,2,,,9,6.1,0.34,1.05,0.15,2.25,117.8,2018-05-14 14:16:00,20.581552875278028,17665.594444444443,134,5,2018
101,2018-06-12 00:48:00,2018-06-12 00:48:00,NOORDWK20,2018005673,52.3417,4.175,3.5,14.85,32.1,2103.9,2,2403.9,2,8.079,24.43333333333333,2,0.25,0.06,0.89,0.15,0.37,145.7,2018-06-12 00:48:00,20.581552875278028,17694.033333333333,163,6,2018
102,2018-07-16 15:18:00,2018-07-16 15:18:00,NOORDWK20,2018005674,52.3417,4.175,3.5,18.65,31.91,2121.5,2,2421.9,2,8.086,24.4,2,0.33,0.1,0.64,0.03,0.07,138.7,2018-07-16 15:18:00,20.581552875278028,17728.6375,197,7,2018
103,2018-08-16 11:27:00,2018-08-16 11:27:00,NOORDWK20,2018005675,52.3417,4.175,3.5,20.19,32.1,,9,,9,,,9,0.75,0.19,1.36,0.23,5.78,115.7,2018-08-16 11:27:00,20.581552875278028,17759.477083333335,228,8,2018
104,2018-09-10 15:37:00,2018-09-10 15:37:00,NOORDWK20,2018005676,52.3417,4.175,3.5,18.7,32.9,2152.9,2,2405.4,2,7.979,25.0,2,0.13,0.0,0.24,0.19,1.36,100.4,2018-09-10 15:37:00,20.581552875278028,17784.650694444445,253,9,2018
105,2018-10-15 15:40:00,2018-10-15 15:40:00,NOORDWK20,2018005677,52.3417,4.175,3.5,16.25,31.34,2187.0,2,2431.6,2,7.971,25.0,2,1.7,0.13,0.94,0.2,3.24,63.7,2018-10-15 15:40:00,20.581552875278028,17819.652777777777,288,10,2018
106,2018-11-15 06:58:00,2018-11-15 06:58:00,NOORDWK20,2018005678,52.3417,4.175,3.5,12.24,31.95,2228.8,2,2426.8,2,7.877,25.0,2,,,,,,87.2,2018-11-15 06:58:00,20.581552875278028,17850.290277777778,319,11,2018
107,2018-12-12 13:12:00,2018-12-12 13:12:00,NOORDWK20,2018005679,52.3417,4.175,3.5,9.04,32.67,2251.4,2,2430.7,2,7.821,25.0,2,6.33,0.22,2.51,0.42,4.03,83.9,2018-12-12 13:12:00,20.581552875278028,17877.55,346,12,2018
108,2018-01-22 18:54:00,2018-01-22 18:54:00,NOORDWK70,2018005680,52.5694,3.5314,3.5,7.33,35.19,2149.8,2,2325.0,2,7.824,23.2,2,8.29,0.35,0.5,0.46,3.23,79.8,2018-01-22 18:54:00,70.94651023886887,17553.7875,22,1,2018
109,2018-02-14 08:03:00,2018-02-14 08:03:00,NOORDWK70,2018005681,52.5694,3.5314,3.5,6.81,35.26,2160.7,2,2321.2,2,7.824,23.4,3,6.9,1.42,0.75,0.53,1.74,86.4,2018-02-14 08:03:00,70.94651023886887,17576.335416666665,45,2,2018
110,2018-03-14 14:25:00,2018-03-14 14:25:00,NOORDWK70,2018005682,52.5694,3.5314,3.5,5.96,35.26,2124.9,2,2331.8,2,7.915,22.7,2,2.47,0.18,0.5,0.16,0.09,249.5,2018-03-14 14:25:00,70.94651023886887,17604.600694444445,73,3,2018
111,2018-04-16 19:39:00,2018-04-16 19:39:00,NOORDWK70,2018005683,52.5694,3.5314,3.5,7.64,34.82,2052.3,2,2346.6,2,8.063,23.1,2,0.26,0.27,0.31,0.21,0.45,139.3,2018-04-16 19:39:00,70.94651023886887,17637.81875,106,4,2018
112,2018-05-14 16:23:00,2018-05-14 16:23:00,NOORDWK70,2018005684,52.5694,3.5314,3.5,10.53,34.19,2065.9,2,2348.0,2,7.916,24.2,3,0.27,0.31,0.91,0.17,0.99,101.1,2018-05-14 16:23:00,70.94651023886887,17665.682638888888,134,5,2018
113,2018-06-11 22:43:00,2018-06-11 22:43:00,NOORDWK70,2018005685,52.5694,3.5314,3.5,13.47,34.27,2100.8,2,2348.9,2,7.961,24.5,2,0.19,0.06,0.54,0.15,0.83,146.8,2018-06-11 22:43:00,70.94651023886887,17693.946527777778,162,6,2018
114,2018-07-16 18:13:00,2018-07-16 18:13:00,NOORDWK70,2018005686,52.5694,3.5314,3.5,16.84,35.02,2130.2,2,2350.3,2,7.903,24.4,2,0.64,0.0,0.8,0.21,1.49,138.3,2018-07-16 18:13:00,70.94651023886887,17728.759027777778,197,7,2018
115,2018-08-16 08:07:00,2018-08-16 08:07:00,NOORDWK70,2018005687,52.5694,3.5314,3.5,18.97,34.78,,9,,9,,,9,0.22,0.01,0.17,0.1,1.68,96.5,2018-08-16 08:07:00,70.94651023886887,17759.338194444445,228,8,2018
116,2018-09-10 18:35:00,2018-09-10 18:35:00,NOORDWK70,2018005688,52.5694,3.5314,3.5,18.42,34.1,2101.9,2,2341.9,2,7.944,25.0,2,0.17,0.0,0.17,0.15,0.97,91.2,2018-09-10 18:35:00,70.94651023886887,17784.774305555555,253,9,2018
117,2018-10-15 19:05:00,2018-10-15 19:05:00,NOORDWK70,2018005689,52.5694,3.5314,3.5,16.35,34.1,2127.5,2,2346.8,2,7.909,25.0,2,0.0,0.06,0.87,0.2,0.73,70.3,2018-10-15 19:05:00,70.94651023886887,17819.79513888889,288,10,2018
118,2018-11-14 20:35:00,2018-11-14 20:35:00,NOORDWK70,2018005690,52.5694,3.5314,3.5,13.2,34.96,2115.2,2,2348.1,2,7.911,25.0,2,0.29,0.05,0.87,0.2,0.26,66.4,2018-11-14 20:35:00,70.94651023886887,17849.85763888889,318,11,2018
119,2018-12-11 09:04:00,2018-12-11 09:04:00,NOORDWK70,2018005691,52.5694,3.5314,3.5,10.59,35.04,2125.9,2,2325.4,2,7.857,25.0,2,0.29,0.13,0.59,0.26,0.61,57.1,2018-12-11 09:04:00,70.94651023886887,17876.37777777778,345,12,2018
120,2018-01-31 07:23:00,2018-01-31 07:23:00,TERSLG10,2018005692,53.4611,5.1008,3.5,6.28,30.65,2218.7,2,2360.2,2,7.781,23.3,2,36.53,0.72,2.18,0.7,18.28,100.9,2018-01-31 07:23:00,34.95419073086209,17562.307638888888,31,1,2018
121,2018-02-20 18:23:00,2018-02-20 18:23:00,TERSLG10,2018005693,53.4611,5.1008,3.5,5.08,31.26,2221.9,2,2369.3,2,7.789,23.3,2,30.88,0.59,1.19,0.59,14.35,92.3,2018-02-20 18:23:00,34.95419073086209,17582.765972222223,51,2,2018
122,2018-03-13 23:52:00,2018-03-13 23:52:00,TERSLG10,2018005694,53.4611,5.1008,3.5,3.56,32.99,2152.2,2,2362.5,2,7.989,22.6,3,7.22,0.29,0.67,0.02,0.33,122.1,2018-03-13 23:52:00,34.95419073086209,17603.994444444445,72,3,2018
123,2018-04-18 04:52:00,2018-04-18 04:52:00,TERSLG10,2018005695,53.4611,5.1008,3.5,7.24,32.09,2159.5,2,2410.8,2,8.013,23.2,2,14.41,0.23,0.89,0.48,0.1,134.0,2018-04-18 04:52:00,34.95419073086209,17639.202777777777,108,4,2018
124,2018-05-15 20:13:00,2018-05-15 20:13:00,TERSLG10,2018005696,53.4611,5.1008,3.5,11.74,31.87,2078.5,2,2409.7,2,8.129,24.2,2,2.94,0.12,0.82,0.45,0.18,139.9,2018-05-15 20:13:00,34.95419073086209,17666.84236111111,135,5,2018
125,2018-06-12 08:07:00,2018-06-12 08:07:00,TERSLG10,2018005697,53.4611,5.1008,3.5,15.82,32.54,2169.5,2,2398.3,2,7.941,24.4,2,0.09,0.06,1.59,0.18,0.55,154.7,2018-06-12 08:07:00,34.95419073086209,17694.338194444445,163,6,2018
126,2018-07-18 00:09:00,2018-07-18 00:09:00,TERSLG10,2018005698,53.4611,5.1008,3.5,18.32,33.62,2162.5,2,2387.8,2,7.981,24.4,3,0.28,0.07,0.55,0.09,0.14,121.7,2018-07-18 00:09:00,34.95419073086209,17730.00625,199,7,2018
127,2018-08-15 07:47:00,2018-08-15 07:47:00,TERSLG10,2018005699,53.4611,5.1008,3.5,20.31,33.26,,9,,9,,,9,0.34,0.12,0.28,0.1,1.81,101.9,2018-08-15 07:47:00,34.95419073086209,17758.324305555554,227,8,2018
128,2018-09-11 15:14:00,2018-09-11 15:14:00,TERSLG10,2018005700,53.4611,5.1008,3.5,18.35,33.74,2120.7,2,2355.1,2,7.939,25.0,2,0.4,0.01,0.38,0.16,1.95,95.2,2018-09-11 15:14:00,34.95419073086209,17785.63472222222,254,9,2018
129,2018-10-16 16:14:00,2018-10-16 16:14:00,TERSLG10,2018005701,53.4611,5.1008,3.5,15.75,33.86,2133.5,2,2367.5,2,7.933,25.0,2,0.66,0.11,0.63,0.21,1.19,99.4,2018-10-16 16:14:00,34.95419073086209,17820.67638888889,289,10,2018
130,2018-11-13 16:56:00,2018-11-13 16:56:00,TERSLG10,2018005702,53.4611,5.1008,3.5,12.03,33.35,2174.1,2,2383.5,2,7.879,25.0,2,0.82,0.1,0.96,0.2,1.16,94.7,2018-11-13 16:56:00,34.95419073086209,17848.705555555556,317,11,2018
131,2018-12-12 05:18:00,2018-12-12 05:18:00,TERSLG10,2018005703,53.4611,5.1008,3.5,8.83,33.69,2196.3,2,2387.3,2,7.846,25.0,2,1.83,0.15,1.87,0.21,1.68,83.6,2018-12-12 05:18:00,34.95419073086209,17877.220833333333,346,12,2018
132,2018-01-31 04:37:00,2018-01-31 04:37:00,TERSLG50,2018005704,53.7675,4.7669,3.5,6.43,34.5,2146.0,2,2328.4,2,7.791,23.4,3,8.25,0.13,0.29,0.55,4.22,75.3,2018-01-31 04:37:00,74.96914985959162,17562.192361111112,31,1,2018
133,2018-02-20 15:23:00,2018-02-20 15:23:00,TERSLG50,2018005705,53.7675,4.7669,3.5,5.53,34.88,2158.1,2,2324.3,2,7.799,23.3,2,8.58,0.21,0.28,0.57,4.41,82.5,2018-02-20 15:23:00,74.96914985959162,17582.640972222223,51,2,2018
134,2018-03-13 21:04:00,2018-03-13 21:04:00,TERSLG50,2018005706,53.7675,4.7669,3.5,4.11,34.49,2115.9,2,2342.9,2,7.949,22.9,2,1.95,0.21,0.88,0.03,0.29,184.2,2018-03-13 21:04:00,74.96914985959162,17603.87777777778,72,3,2018
135,2018-04-18 02:12:00,2018-04-18 02:12:00,TERSLG50,2018005707,53.7675,4.7669,3.5,7.26,35.04,2111.0,2,2339.0,2,7.942,23.0,2,0.16,0.3,0.4,0.19,0.81,105.8,2018-04-18 02:12:00,74.96914985959162,17639.091666666667,108,4,2018
136,2018-05-15 18:28:00,2018-05-15 18:28:00,TERSLG50,2018005708,53.7675,4.7669,3.5,12.57,33.37,2051.0,2,2356.8,2,8.079,24.2,2,0.52,0.08,0.72,0.46,0.4,92.4,2018-05-15 18:28:00,74.96914985959162,17666.769444444446,135,5,2018
137,2018-06-12 10:13:00,2018-06-12 10:13:00,TERSLG50,2018005709,53.7675,4.7669,3.5,16.07,33.27,2088.5,2,2371.7,2,8.039,24.4,2,0.0,0.03,1.1,0.06,0.46,110.1,2018-06-12 10:13:00,74.96914985959162,17694.425694444446,163,6,2018
138,2018-07-17 21:54:00,2018-07-17 21:54:00,TERSLG50,2018005710,53.7675,4.7669,3.5,17.63,34.21,2129.2,2,2366.7,2,7.957,24.4,2,0.16,0.12,0.24,0.06,1.26,93.0,2018-07-17 21:54:00,74.96914985959162,17729.9125,198,7,2018
139,2018-08-15 04:49:00,2018-08-15 04:49:00,TERSLG50,2018005711,53.7675,4.7669,3.5,18.84,34.72,,9,,9,,,9,0.17,0.13,1.45,0.21,7.39,86.8,2018-08-15 04:49:00,74.96914985959162,17758.200694444444,227,8,2018
140,2018-09-11 12:29:00,2018-09-11 12:29:00,TERSLG50,2018005712,53.7675,4.7669,3.5,17.84,34.3,2125.8,2,2329.3,2,7.865,25.0,2,0.56,0.08,2.47,0.27,5.91,41.0,2018-09-11 12:29:00,74.96914985959162,17785.52013888889,254,9,2018
141,2018-10-16 13:49:00,2018-10-16 13:49:00,TERSLG50,2018005713,53.7675,4.7669,3.5,15.8,34.27,2098.6,2,2305.1,2,7.882,25.0,2,0.43,0.15,1.33,0.38,5.91,50.8,2018-10-16 13:49:00,74.96914985959162,17820.575694444444,289,10,2018
142,2018-11-13 19:40:00,2018-11-13 19:40:00,TERSLG50,2018005714,53.7675,4.7669,3.5,12.93,34.22,2103.5,2,2322.1,2,7.896,25.0,2,0.31,0.67,0.2,0.23,0.9,71.0,2018-11-13 19:40:00,74.96914985959162,17848.819444444445,317,11,2018
143,2018-12-12 03:01:00,2018-12-12 03:01:00,TERSLG50,2018005715,53.7675,4.7669,3.5,10.69,35.03,2136.7,2,2325.6,2,7.831,25.0,2,2.2,1.25,0.0,0.41,2.99,61.4,2018-12-12 03:01:00,74.96914985959162,17877.125694444443,346,12,2018
144,2018-01-31 00:53:00,2018-01-31 00:53:00,TERSLG100,2018005716,54.1494,4.3419,3.5,6.18,34.67,2141.5,2,2302.8,2,7.795,23.4,2,3.5,0.28,0.44,0.43,2.14,81.4,2018-01-31 00:53:00,125.22506281954952,17562.036805555555,31,1,2018
145,2018-02-20 08:32:00,2018-02-20 08:32:00,TERSLG100,2018005717,54.1494,4.3419,3.5,5.6,34.5,2141.0,2,2301.5,2,7.793,23.4,2,3.89,0.17,0.17,0.47,2.33,82.7,2018-02-20 08:32:00,125.22506281954952,17582.355555555554,51,2,2018
146,2018-03-13 17:13:00,2018-03-13 17:13:00,TERSLG100,2018005718,54.1494,4.3419,3.5,4.11,34.31,2152.6,2,2309.8,2,7.806,22.9,2,7.3,0.26,2.04,0.38,4.17,80.5,2018-03-13 17:13:00,125.22506281954952,17603.71736111111,72,3,2018
147,2018-04-17 22:52:00,2018-04-17 22:52:00,TERSLG100,2018005719,54.1494,4.3419,3.5,5.67,34.77,2147.4,2,2325.6,2,7.893,23.2,3,4.26,0.26,0.12,0.31,1.47,157.8,2018-04-17 22:52:00,125.22506281954952,17638.952777777777,107,4,2018
148,2018-05-15 16:01:00,2018-05-15 16:01:00,TERSLG100,2018005720,54.1494,4.3419,3.5,11.38,33.74,2042.3,3,2319.1,3,7.948,24.4,2,0.0,0.32,0.64,0.17,0.24,109.0,2018-05-15 16:01:00,125.22506281954952,17666.66736111111,135,5,2018
149,2018-07-17 18:45:00,2018-07-17 18:45:00,TERSLG100,2018005722,54.1494,4.3419,3.5,18.52,34.37,2085.4,2,2368.2,2,7.834,24.4,3,0.05,0.14,0.31,0.1,0.06,108.1,2018-07-17 18:45:00,125.22506281954952,17729.78125,198,7,2018
150,2018-08-15 00:40:00,2018-08-15 00:40:00,TERSLG100,2018005723,54.1494,4.3419,3.5,18.45,34.5,,9,,9,,,9,0.0,0.13,0.15,0.05,1.36,107.4,2018-08-15 00:40:00,125.22506281954952,17758.027777777777,227,8,2018
151,2018-09-11 08:40:00,2018-09-11 08:40:00,TERSLG100,2018005724,54.1494,4.3419,3.5,17.61,34.48,2113.0,2,2324.3,2,7.877,25.0,2,1.34,0.01,0.31,0.17,3.06,83.8,2018-09-11 08:40:00,125.22506281954952,17785.36111111111,254,9,2018
152,2018-10-16 10:24:00,2018-10-16 10:24:00,TERSLG100,2018005725,54.1494,4.3419,3.5,15.34,34.6,2123.0,2,2329.7,2,7.876,25.0,2,0.15,0.14,0.36,0.17,3.16,79.3,2018-10-16 10:24:00,125.22506281954952,17820.433333333334,289,10,2018
153,2018-11-13 23:35:00,2018-11-13 23:35:00,TERSLG100,2018005726,54.1494,4.3419,3.5,12.3,34.71,2127.2,2,2328.5,2,7.849,25.0,2,0.26,0.06,0.34,0.31,2.83,64.9,2018-11-13 23:35:00,125.22506281954952,17848.98263888889,317,11,2018
154,2018-12-12 00:05:00,2018-12-12 00:05:00,TERSLG100,2018005727,54.1494,4.3419,3.5,9.88,34.53,2139.9,2,,9,7.818,25.0,2,4.0,1.61,0.07,0.45,3.83,60.4,2018-12-12 00:05:00,125.22506281954952,17877.003472222223,346,12,2018
155,2018-01-30 22:23:00,2018-01-30 22:23:00,TERSLG135,2018005728,54.4156,4.0411,3.5,5.86,34.77,2144.6,2,2310.2,2,7.824,23.4,2,2.03,0.1,0.82,0.36,0.77,82.1,2018-01-30 22:23:00,160.45302965355225,17561.932638888888,30,1,2018
156,2018-02-20 06:10:00,2018-02-20 06:10:00,TERSLG135,2018005729,54.4156,4.0411,3.5,5.4,34.6,2143.9,2,2307.4,2,7.8,23.5,2,3.19,0.15,0.15,0.39,1.21,77.9,2018-02-20 06:10:00,160.45302965355225,17582.256944444445,51,2,2018
157,2018-03-13 14:43:00,2018-03-13 14:43:00,TERSLG135,2018005730,54.4156,4.0411,3.5,4.4,34.69,2148.1,2,2305.1,2,7.793,23.1,2,3.48,0.31,0.47,0.35,1.6,75.9,2018-03-13 14:43:00,160.45302965355225,17603.613194444446,72,3,2018
158,2018-04-17 20:35:00,2018-04-17 20:35:00,TERSLG135,2018005731,54.4156,4.0411,3.5,5.44,34.59,2149.5,2,2327.5,2,7.832,23.2,2,4.89,0.15,0.56,0.61,2.18,263.5,2018-04-17 20:35:00,160.45302965355225,17638.85763888889,107,4,2018
159,2018-05-15 14:39:00,2018-05-15 14:39:00,TERSLG135,2018005732,54.4156,4.0411,3.5,11.29,33.81,1990.0,3,2325.1,3,7.902,24.4,2,0.13,0.27,0.68,0.15,1.34,84.3,2018-05-15 14:39:00,160.45302965355225,17666.610416666666,135,5,2018
160,2018-07-17 16:25:00,2018-07-17 16:25:00,TERSLG135,2018005734,54.4156,4.0411,3.5,18.17,33.94,2089.2,2,2342.3,2,7.986,24.4,2,0.0,0.14,0.16,0.06,0.0,127.8,2018-07-17 16:25:00,160.45302965355225,17729.684027777777,198,7,2018
161,2018-08-14 22:10:00,2018-08-14 22:10:00,TERSLG135,2018005735,54.4156,4.0411,3.5,18.78,34.52,,9,,9,,,9,0.0,0.07,0.25,0.02,0.34,147.9,2018-08-14 22:10:00,160.45302965355225,17757.92361111111,226,8,2018
162,2018-09-11 06:05:00,2018-09-11 06:05:00,TERSLG135,2018005736,54.4156,4.0411,3.5,16.68,34.58,2086.0,2,2315.1,2,7.923,25.0,2,0.14,0.0,0.08,0.13,0.97,83.5,2018-09-11 06:05:00,160.45302965355225,17785.253472222223,254,9,2018
163,2018-10-15 08:09:00,2018-10-15 08:09:00,TERSLG135,2018005737,54.4156,4.0411,3.5,14.1,34.67,2126.8,2,2322.6,2,7.861,25.0,2,0.22,0.17,0.19,0.12,2.29,79.2,2018-10-15 08:09:00,160.45302965355225,17819.339583333334,288,10,2018
164,2018-11-14 01:54:00,2018-11-14 01:54:00,TERSLG135,2018005738,54.4156,4.0411,3.5,11.91,34.77,2126.8,2,2323.4,2,7.849,25.0,2,0.99,0.03,0.29,0.25,2.24,62.4,2018-11-14 01:54:00,160.45302965355225,17849.079166666666,318,11,2018
165,2018-12-11 22:13:00,2018-12-11 22:13:00,TERSLG135,2018005739,54.4156,4.0411,3.5,10.2,34.61,2130.7,2,2314.7,2,7.817,25.0,2,1.09,1.86,0.0,0.49,3.95,61.7,2018-12-11 22:13:00,160.45302965355225,17876.925694444446,345,12,2018
166,2018-01-30 19:41:00,2018-01-30 19:41:00,TERSLG175,2018005740,54.7192,3.6917,3.5,5.99,34.82,2142.3,2,2310.9,2,7.81,23.5,2,2.36,0.1,0.68,0.28,0.48,101.8,2018-01-30 19:41:00,200.90126555990454,17561.82013888889,30,1,2018
167,2018-04-17 17:24:00,2018-04-17 17:24:00,TERSLG175,2018005741,54.7192,3.6917,3.5,5.3,34.41,2144.8,2,2305.4,2,7.8,23.2,2,2.54,0.19,0.05,0.32,1.23,378.2,2018-04-17 17:24:00,200.90126555990454,17638.725,107,4,2018
168,2018-08-14 19:15:00,2018-08-14 19:15:00,TERSLG175,2018005743,54.7192,3.6917,3.5,18.71,34.49,,9,,9,,,9,0.0,0.04,0.1,0.03,0.16,121.9,2018-08-14 19:15:00,200.90126555990454,17757.802083333332,226,8,2018
169,2018-01-30 15:49:00,2018-01-30 15:49:00,TERSLG235,2018005744,55.1722,3.1575,3.5,6.76,35.04,2141.7,2,2316.9,2,7.82,23.6,2,6.27,0.16,1.69,0.54,2.41,129.3,2018-01-30 15:49:00,239.74393218423376,17561.65902777778,30,1,2018
170,2018-04-17 12:43:00,2018-04-17 12:43:00,TERSLG235,2018005745,55.1722,3.1575,3.5,5.38,34.64,,9,2315.9,2,7.873,23.2,2,0.37,0.24,0.01,0.23,0.08,76.4,2018-04-17 12:43:00,239.74393218423376,17638.52986111111,107,4,2018
171,2018-08-14 13:39:00,2018-08-14 13:39:00,TERSLG235,2018005747,55.1722,3.1575,3.5,18.39,34.76,2079.2,2,2301.4,2,7.913,25.0,2,0.0,0.04,0.43,0.06,0.07,206.4,2018-08-14 13:39:00,239.74393218423376,17757.56875,226,8,2018
172,2018-05-15 07:44:00,2018-05-15 07:44:00,ROTTMPT50,2018008766,53.9539,6.31,3.5,10.04,31.74,1852.2,3,2359.6,2,7.957,24.2,2,7.64,0.42,0.95,0.15,0.13,106.7,2018-05-15 07:44:00,58.61987891182916,17666.32222222222,135,5,2018
173,2018-05-29 07:56:00,2018-05-29 07:56:00,ROTTMPT50,2018008767,53.9539,6.31,3.5,12.17,32.11,1490.3,3,2345.3,2,7.917,24.5,2,6.02,0.13,1.1,0.47,0.11,99.5,2018-05-29 07:56:00,58.61987891182916,17680.330555555556,149,5,2018
174,2018-07-03 09:25:00,2018-07-03 09:25:00,ROTTMPT50,2018008769,53.9539,6.31,3.5,15.23,33.14,2110.5,2,2368.6,2,,,9,0.16,0.13,0.8,0.1,0.03,106.4,2018-07-03 09:25:00,58.61987891182916,17715.39236111111,184,7,2018
175,2018-07-17 06:30:00,2018-07-17 06:30:00,ROTTMPT50,2018008770,53.9539,6.31,3.5,16.78,32.17,2658.7,3,2372.2,2,8.014,24.5,2,0.43,0.17,0.51,0.01,0.0,129.0,2018-07-17 06:30:00,58.61987891182916,17729.270833333332,198,7,2018
176,2018-07-31 07:14:00,2018-07-31 07:14:00,ROTTMPT50,2018008771,53.9539,6.31,3.5,18.21,33.42,2131.6,2,2365.1,2,7.95,25.0,2,0.17,0.06,0.6,0.13,0.41,106.8,2018-07-31 07:14:00,58.61987891182916,17743.30138888889,212,7,2018
177,2018-08-15 12:54:00,2018-08-15 12:54:00,ROTTMPT50,2018008772,53.9539,6.31,3.5,19.89,34.05,,9,,9,,,9,0.0,0.03,0.22,0.13,0.35,116.0,2018-08-15 12:54:00,58.61987891182916,17758.5375,227,8,2018
178,2018-05-15 08:52:00,2018-05-15 08:52:00,ROTTMPT70,2018008773,54.1181,6.2142,3.5,11.45,32.21,1668.1,3,2354.9,2,7.968,24.2,2,6.62,0.44,1.19,0.1,0.26,90.2,2018-05-15 08:52:00,77.84026772502742,17666.369444444445,135,5,2018
179,2018-05-29 07:03:00,2018-05-29 07:03:00,ROTTMPT70,2018008774,54.1181,6.2142,3.5,13.24,32.36,2125.2,2,2346.5,2,7.933,24.4,2,5.04,0.35,1.11,0.13,0.17,91.7,2018-05-29 07:03:00,77.84026772502742,17680.29375,149,5,2018
180,2018-07-03 08:12:00,2018-07-03 08:12:00,ROTTMPT70,2018008776,54.1181,6.2142,3.5,15.57,33.46,2111.5,2,2370.9,2,,,9,0.2,0.08,0.43,0.13,0.12,,2018-07-03 08:12:00,77.84026772502742,17715.341666666667,184,7,2018
181,2018-07-17 07:45:00,2018-07-17 07:45:00,ROTTMPT70,2018008777,54.1181,6.2142,3.5,17.37,33.42,2118.9,2,2367.0,2,7.997,24.4,2,0.0,0.05,0.32,0.0,0.06,107.8,2018-07-17 07:45:00,77.84026772502742,17729.322916666668,198,7,2018
182,2018-07-31 08:46:00,2018-07-31 08:46:00,ROTTMPT70,2018008778,54.1181,6.2142,3.5,19.9,33.46,2227.9,3,2380.3,2,7.918,25.0,3,0.0,0.04,0.57,0.01,0.2,119.4,2018-07-31 08:46:00,77.84026772502742,17743.36527777778,212,7,2018
183,2018-08-15 14:27:00,2018-08-15 14:27:00,ROTTMPT70,2018008779,54.1181,6.2142,3.5,19.32,34.31,,9,,9,,,9,0.0,0.03,0.22,0.08,2.76,102.5,2018-08-15 14:27:00,77.84026772502742,17758.602083333335,227,8,2018
184,2019-01-29 13:50:00,2019-01-29 13:50:00,WALCRN2,2019001603,51.5489,3.4108,3.5,5.23,31.45,2272.7,2,2400.3,2,7.714,25.0,2,22.3,0.64,5.83,0.63,12.94,113.7,2019-01-29 13:50:00,2.53447429996971,17925.57638888889,29,1,2019
185,2019-01-29 15:06:00,2019-01-29 15:06:00,WALCRN20,2019001604,51.6586,3.2206,3.5,5.72,32.06,2259.1,2,2390.6,2,7.718,25.0,2,21.23,0.47,5.28,0.65,13.31,96.1,2019-01-29 15:06:00,20.051805805046,17925.629166666666,29,1,2019
186,2019-01-29 18:01:00,2019-01-29 18:01:00,WALCRN70,2019001605,51.9569,2.6792,3.5,8.26,34.84,2135.3,2,2310.8,2,7.8,25.0,2,8.7,0.22,0.09,0.61,3.54,59.5,2019-01-29 18:01:00,69.90792607404299,17925.750694444443,29,1,2019
187,2019-01-29 12:09:00,2019-01-29 12:09:00,SCHOUWN10,2019001606,51.72,3.4953,3.5,5.9,32.36,2244.0,2,2382.2,2,7.731,25.0,2,19.22,0.45,4.54,0.59,11.92,81.9,2019-01-29 12:09:00,14.65796636137044,17925.50625,29,1,2019
188,2019-01-29 09:27:00,2019-01-29 09:27:00,GOERE2,2019001607,51.8469,3.9167,3.5,5.58,29.75,2261.7,2,2382.7,2,7.719,25.0,2,40.79,0.81,5.94,0.71,20.16,104.3,2019-01-29 09:27:00,2.685332580971435,17925.39375,29,1,2019
189,2019-01-29 08:49:00,2019-01-29 08:49:00,GOERE6,2019001608,51.8697,3.8736,3.5,5.38,28.77,2260.5,2,2378.6,2,7.721,25.0,2,47.5,0.95,9.33,0.66,23.01,125.6,2019-01-29 08:49:00,4.769107309202577,17925.36736111111,29,1,2019
